,dfm smoothed,dfm filtered,ddfm code,ddfm code reduced size,ddfm code reduced size vs linear f,ddfm nnlin last neurons,ddfm nnlin code,ddfm nnlin code vs linear f
0,0.3280384081094175,0.3236078631680388,0.5147981678744199,0.29332092413780625,0.13259594338491096,0.5143188926676319,0.27591925952955265,0.09976210065787114
1,0.38114399292669887,0.37404182642894407,0.5931845457282336,0.3506904775405203,0.13921679780433338,0.5673496530629757,0.43354192299536076,0.1388222029425163
2,0.3101322169221158,0.2974716468349528,0.5024799543312451,0.2303962032621281,0.12690239383094837,0.4724787509613944,0.32898612735610977,0.13178692354778684
3,0.33895277486325,0.33665010775156873,0.527316325918008,0.40729186464504713,0.25948735142740764,0.5564578594927102,0.3810903990244233,0.1929131159089557
4,0.3253375157341827,0.3182444797742187,0.5042024854020088,0.28004117937899653,0.15172420089376867,0.5314503454055426,0.36649374880643354,0.08910058016784132
5,0.3718911614216104,0.36532054380903806,0.5327877380158025,0.33983251739029824,0.13415891736862584,0.5579420909442517,0.3043537088445333,0.07780099232543235
6,0.3333714343809704,0.31400301113745804,0.527661416386174,0.26853356130484257,0.14250477030003672,0.5221659745972528,0.3486596731178928,0.11936841556577787
7,0.24591143336354776,0.24982252315558606,0.4753526105513777,0.22070775949622293,0.19327568267831433,0.48436982995882805,0.2898980155668584,0.09112021107273058
8,0.3156372686507831,0.3173868453638956,0.505152633533529,0.21468344546324125,0.09714943190406809,0.500892161867324,0.3063538606949997,0.07577929019414324
9,0.30324306178194466,0.28924139609469113,0.4642628257524765,0.2759457645342191,0.15113140122152785,0.4727379634185455,0.28298060060876185,0.12480972544098372
10,0.2719096201558085,0.27366240217449755,0.47497369819497615,0.26778719594200706,0.2162375441181508,0.4963011996361094,0.32399360402788596,0.16990026743927145
11,0.3412129062113238,0.33150219222723853,0.5229473207368649,0.3166172232387844,0.11953710056951455,0.5558557212579193,0.22037565015127683,0.0713212208005586
12,0.39644911340371203,0.3921102654844588,0.597136843329181,0.3946623573653436,0.16709728767916074,0.5776027305127539,0.2963430695194244,0.12123723910788246
13,0.40547381505802776,0.3872663655579389,0.5905696249011119,0.346961831384131,0.2801416666091874,0.5879776632944037,0.33873405818433616,0.19447384907080872
14,0.4427204762492102,0.42508004526247767,0.6259834818857342,0.42563369696299164,0.11512683505578009,0.6335197980684203,0.29217624337449133,0.13624929538854483
15,0.33579820303596397,0.34019676956179096,0.5328795110432872,0.36147423418749325,0.26928584491246343,0.5250115870034769,0.39095019583898216,0.23186393673850073
16,0.3607423152624315,0.35865065407449653,0.5409218552453668,0.37184966776177664,0.18757697987072938,0.527114914353523,0.3576248661260668,0.08306761496683725
17,0.3036796771735471,0.3013156867497883,0.5076036759121689,0.3125938083695163,0.13742587568824172,0.49916300433513905,0.3420102756033487,0.08169150942827189
18,0.33141551679008785,0.33009516579385273,0.5271781607714021,0.3136960388448924,0.21395437302260858,0.5283777065529316,0.3622767146761707,0.17891727452828812
19,0.29867978147107505,0.3004987181487642,0.4630309607129543,0.28599202396694456,0.05870469393842064,0.4823397770662694,0.33170884239375154,0.051579063003700444
20,0.3258467228312921,0.3188370665108942,0.4821360967686292,0.38050208997866825,0.0650244295626519,0.5132347906712624,0.36543050024058926,0.05982087916522928
21,0.4149052051045459,0.40292313548766406,0.6170647217448829,0.393710753625596,0.33285624168146555,0.6229020073969893,0.3871118958058249,0.2258808026509687
22,0.2951605380007912,0.28770443242417054,0.4374831610392607,0.27408563014190995,0.1727952283881268,0.43661649682954534,0.33132379785523697,0.08624046196702284
23,0.32145187880843223,0.31514114580874325,0.5076780958058078,0.3114531014623391,0.13139780831984127,0.49226755526383376,0.36736639331551624,0.1315819536286455
24,0.3914678533449717,0.38830756802305777,0.6292915841000848,0.38171032453901027,0.1168366637285542,0.6362066343634248,0.38146990192867736,0.21182327073794313
25,0.3338727082090053,0.32517731571809927,0.5360511275185667,0.37821377141789014,0.14046160513251382,0.5424743304659981,0.28612311202219687,0.08192772511074904
26,0.3830022726747903,0.36380336240674127,0.5538380180830272,0.3457027527565018,0.1419590928663052,0.5353616408271631,0.3400194677434184,0.11693383452723234
27,0.2968185734352166,0.3011024158853778,0.44647486626282623,0.2911573437853688,0.11277507877446662,0.4840954397852589,0.2941694374663378,0.12739975014427438
28,0.37283192588656944,0.3728359650032365,0.5073372588223312,0.35717436225802235,0.10061107764878849,0.564359638482891,0.3920670280681586,0.10400696429803853
29,0.34768848069782227,0.34009195875737347,0.5344525539592301,0.28861168393602704,0.1369275723295681,0.5654486024443242,0.36132408285439804,0.05334510982173195
30,0.3496186928607496,0.33941826738766434,0.5604958459180023,0.3325238654581099,0.29714138737135015,0.5689286363968525,0.38276920009126275,0.1431567179847974
31,0.2955612510075779,0.2856814307569407,0.4698840810547221,0.3256549750290111,0.103287393861014,0.47414348843682963,0.3231533190577857,0.07833199496200377
32,0.36581879246438154,0.35906720201914244,0.5526701668283834,0.3687960586649511,0.17522820031549577,0.5925002410178447,0.3705040571949235,0.14927523144941018
33,0.3975210531011995,0.3874209587377649,0.6332213253741771,0.3319188374528903,0.2901230915244928,0.6379975720101921,0.33661354679390315,0.3043859205739624
34,0.3801303609901217,0.37492873920123326,0.5750303849210766,0.30978063899750025,0.19208786629403388,0.5728538753124044,0.38292408412245044,0.18186754551275783
