,dfm smoothed,dfm filtered,ddfm code,ddfm code reduced size,ddfm code reduced size vs linear f,ddfm nnlin last neurons,ddfm nnlin code,ddfm nnlin code vs linear f
0,0.48327230891317313,0.48327245275306263,0.6863257358312164,0.3901314314342971,0.16871882063343435,0.6474504895992778,0.3362361673558872,0.21273666830769924
1,0.4587615777430143,0.4587614404144876,0.6994870106405321,0.3932255524585627,0.18639107979955122,0.6847486726135502,0.4247423608809926,0.1445041394235192
2,0.3904474037604583,0.3904472131236165,0.6178461917331204,0.37078312663289903,0.18479306529529996,0.6003536131761829,0.3311482319502131,0.11538335487088054
3,0.41205640167738766,0.41205634881087994,0.6207866676522351,0.46736782839419905,0.3058780975537359,0.6338873146474657,0.4164096633704661,0.23596699483380884
4,0.4022176739117218,0.40221761637924747,0.6361000026379848,0.3666659044772163,0.16134207481612586,0.6378815857310914,0.32002652329552667,0.0963049650442323
5,0.48875078776442193,0.4887507519964072,0.6755188136101574,0.39145939956122006,0.16534882548929686,0.6568896627327848,0.3444332361080499,0.20471521301543955
6,0.4506026419952881,0.4506025092504148,0.670838354370926,0.38461499021310674,0.26423920422766434,0.6264312541894345,0.3940981830670576,0.2042721614409694
7,0.3429122301993639,0.3429122281783024,0.5913512352385916,0.26979637383439176,0.3117537944962416,0.5869683717355767,0.3603392353196928,0.24661503608915436
8,0.42001243630617935,0.4200124101353426,0.6338926748857998,0.3452222989592497,0.1581203666463233,0.6394256133904073,0.33655864547341763,0.21146909088549679
9,0.3874700434422637,0.38746992377522305,0.5889223457226433,0.26348109119022145,0.15116288328683006,0.5841543410772304,0.3269672083687809,0.11109655705596717
10,0.3867079627335395,0.38670786931774687,0.6142869420342215,0.3053263930602725,0.21589318769155422,0.6195960435249254,0.33014017210825114,0.18819286853350786
11,0.4310635710491377,0.4310635536241214,0.6498409347726697,0.3688856714773843,0.21943303396425548,0.6888033355984855,0.4699606517347582,0.26079884852667445
12,0.4872691739641851,0.48726910686504854,0.7028034233444546,0.4338489162172755,0.20595195374200495,0.708948469125871,0.3803769592396322,0.24784329688980383
13,0.5129150738562097,0.5129147243928592,0.7462807399826423,0.38207973776127313,0.3161398467609352,0.7476807278111184,0.42485935102622713,0.35077847678020485
14,0.5662197363578622,0.5662196303232904,0.7733071429748989,0.48180303284139514,0.20050047344560204,0.7342796596387478,0.4077212149871798,0.11670761045592581
15,0.427515405737524,0.4275152657694449,0.6307075771712638,0.39727963589094833,0.29658139418281687,0.6469693946210493,0.38639947869986024,0.15484598621400625
16,0.44034556688547893,0.4403455092783668,0.6498232108957946,0.36016703774386455,0.22563697419025625,0.6497904258576437,0.42177937219472833,0.2012452832060836
17,0.39959085822968193,0.3995906830983082,0.6156137386735855,0.43443073739409455,0.14315452953605887,0.603465504699931,0.38361634160253266,0.12825288226996745
18,0.4091038795988549,0.40910383052200255,0.6180106230320058,0.34102744323163814,0.28181244482408907,0.622972137244726,0.3466238324175714,0.3446436863674322
19,0.39039189870929303,0.39039195300804175,0.5850006052098995,0.32932450941102226,0.1579846391209192,0.5946110226588988,0.3845621812188224,0.11838270048898793
20,0.39036578788127585,0.3903656662728903,0.5946858643935062,0.39509965746646747,0.17412814003314586,0.5653829159754047,0.3620729684348567,0.03876769457584994
21,0.515907421822604,0.5159072486591292,0.7512270522230272,0.5364093758069786,0.3546352762533474,0.7428174818343373,0.4562084572512382,0.3115097954164247
22,0.4117579922629811,0.4117577930228439,0.6062437732014893,0.34880761632780616,0.19334578177923456,0.5886572986655906,0.411790953941888,0.16732409916123028
23,0.4300427667047535,0.43004252846593394,0.6630069759292114,0.37070765142411016,0.13842869633283336,0.6559496781711516,0.32825182798588515,0.13619965572971243
24,0.5342239671700251,0.5342239343185047,0.7425651193408463,0.46072493177207685,0.22078910316799688,0.7127613101817574,0.4388781652717627,0.09326948649910355
25,0.45021590621425456,0.4502159809678138,0.6765669277508339,0.4241706873168428,0.12364078358903693,0.6767613577229683,0.3896448168371564,0.1180370063988943
26,0.4564635382950659,0.45646348640233303,0.6696162006022198,0.3432520110860507,0.1708511482753054,0.6386408231250553,0.3922643105647251,0.14021526326978853
27,0.37590516083038067,0.3759050405826645,0.5785057405199882,0.334906046140281,0.2719121705331474,0.6027329017184836,0.4050657886540141,0.15258457720502103
