,dfm smoothed,dfm filtered,ddfm code,ddfm code reduced size,ddfm code reduced size vs linear f,ddfm nnlin last neurons,ddfm nnlin code,ddfm nnlin code vs linear f
0,0.45626700496088257,0.4562670761106633,0.6708366597587848,0.3169815535226614,0.17743041799238937,0.6295056523568209,0.3392962551081106,0.16353183151334907
1,0.43702850315349895,0.4370285988579133,0.6739482344977124,0.3746583590486354,0.1770460790437263,0.6475030323713662,0.3731063060802219,0.1463182234592322
2,0.373627174878124,0.3736271117079278,0.5924801804511716,0.3491167199096891,0.15241267194115213,0.6128266279898009,0.33524863932637333,0.12620697902346226
3,0.38620001936306453,0.38620006583220773,0.5928429054479232,0.43699146956674884,0.28260893129034037,0.615023451920209,0.43564752153910136,0.23089769712404548
4,0.38327358522896,0.383273400633805,0.6087156927178629,0.34851519834997347,0.1540155231383246,0.618464562809703,0.33821256180713255,0.09170289077343116
5,0.4630509089404969,0.46305108173426995,0.6504046192779582,0.38446639978488933,0.16785927085946295,0.6826747848932758,0.3982427858074217,0.15345698958278667
6,0.4328983020744539,0.432898320791518,0.65264177019317,0.38987543369475275,0.24984623557133598,0.6496383593623959,0.3957095392535638,0.2071658482184819
7,0.3205236660785192,0.32052382591356726,0.5530098197275405,0.2641175404860604,0.2807817065642335,0.5548999787006861,0.30627567914287507,0.23546753149244729
8,0.3887306294099851,0.3887307935484729,0.5895433087467542,0.3149051566743219,0.16891698136811215,0.6228797066592708,0.3481616745935642,0.11835555304372505
9,0.36181305502249334,0.3618131145972336,0.5607446971326786,0.26497673901637336,0.17311200149195693,0.6043455912278015,0.330233149056542,0.20220109741120781
10,0.36795908808885186,0.36795913618318943,0.5920089965052934,0.30129365850183804,0.2039826001201879,0.5954094804140715,0.3683942008539643,0.14573723372240183
11,0.4158386451838466,0.4158386756598623,0.6323004922863471,0.3760638617352884,0.1951770763621502,0.6762661653330259,0.406546828291503,0.2321269805219208
12,0.4691855837850756,0.4691855927424038,0.681157781486609,0.43012121529983616,0.20021516836805894,0.6817168383365616,0.4468439958190042,0.14651282104598368
13,0.4862743729429832,0.48627434281811,0.7212652969572731,0.3580099035621828,0.3204647812311784,0.7021436583244962,0.416361965280842,0.3404153643182449
14,0.5387214204186898,0.5387215133779494,0.7483030631896433,0.46904753291564943,0.17019149224911645,0.7144531284072306,0.504326137067959,0.11102476690053645
15,0.40949067801527456,0.40949092895435285,0.6160717517153855,0.39631679988833707,0.29440550104561025,0.645443386460203,0.4430363332519347,0.24754660122855798
16,0.41454475246479067,0.41454475018172965,0.6295720569291908,0.3538163950138029,0.26007286116977596,0.65868327831717,0.4426515450011289,0.16649373379052462
17,0.37327541509707135,0.3732753222419889,0.5927713861985453,0.34591593498386847,0.17668069759687607,0.6232195005907402,0.31216494956237484,0.10444455143515316
18,0.39080283116492226,0.3908028381048589,0.6054680324867859,0.33108405493392534,0.2869520835001703,0.6137558065200093,0.39395704835143547,0.3006397355557716
19,0.3640811173466218,0.36408125502126576,0.5560553452657001,0.3142815318468714,0.12907330110682178,0.557846626669172,0.36191619968243943,0.06362893287049506
20,0.3683801262692947,0.368380145989247,0.5684517420407968,0.37462979427497145,0.14862756092743015,0.5485194437445895,0.34121541325584814,0.050509724722162384
21,0.5068508029885148,0.506850896387918,0.7464672449790168,0.5371382899572343,0.3680398284976067,0.7262394008776666,0.37960533519687223,0.3030412567761517
22,0.3866742552215268,0.3866743798473745,0.5827501215648151,0.35090623948505084,0.20589228409549856,0.5737378900139295,0.3190110393785942,0.1566562956683391
23,0.40564236993928365,0.4056424209012268,0.637714842163749,0.36686467347622626,0.12914085426772312,0.5869088540900215,0.3830021992539076,0.12243539792322317
24,0.50621622311019,0.5062164292549941,0.7304469949365847,0.45875781746491723,0.22104170109911125,0.6857188572419887,0.3542000911676991,0.07635453099539719
25,0.4281307735888536,0.4281307615483255,0.6590533455827392,0.4465138535385493,0.10265632018852647,0.6556773821504669,0.4179241020229449,0.16506612181744398
26,0.44289329735474453,0.4428934832117966,0.6560556292362946,0.3492978508549805,0.1525734561329636,0.6305302448625296,0.40272916978072554,0.14602182513411502
27,0.36256875666619787,0.362568827828489,0.5704192184606293,0.3388322700103407,0.2625488634141076,0.5858477968798145,0.36683329896884587,0.18312123514930165
28,0.4278618612957082,0.42786179185269246,0.6305062497401747,0.4034865746662004,0.13018215741723305,0.6175489527718284,0.4129618694736823,0.12193870043041871
29,0.42354545039754754,0.4235454855735493,0.6465127821034735,0.360760877033668,0.1771344293574113,0.6375215562008465,0.45145205880184236,0.1342422750352706
30,0.4351728287079726,0.4351729073882814,0.6728175967486604,0.39742897592937104,0.257621646777361,0.664898833368511,0.4328931850376738,0.30470004415323004
31,0.3499364732111301,0.34993643760318477,0.5720845566628159,0.3526681657125143,0.09249020782953801,0.5685908790638815,0.3528883554754852,0.07990967027182246
32,0.4286314830340511,0.42863152053182485,0.6452022532390016,0.453974306839637,0.23448516870728117,0.6649833830869024,0.4436870801245489,0.16851520802399741
33,0.490000594636646,0.4900007759126359,0.7222028823171511,0.3515119532084048,0.3766341923811428,0.7215315632388644,0.39016757840078403,0.4154903783091093
34,0.48769386221126065,0.4876940741780517,0.7224612513898006,0.34568205750222264,0.23535215234686946,0.6729402708450016,0.44674665306947997,0.22851872421752678
35,0.3956669310589438,0.3956669342320194,0.6220359608684668,0.352207001769627,0.19810634075415504,0.6063259373571012,0.3394585266365859,0.24711857424285305
36,0.4505991754048364,0.45059940861187414,0.6670087485454428,0.361421150616704,0.27149814436673575,0.661689108749996,0.2945595270797213,0.2148639616012546
37,0.5387880909385174,0.5387880906215928,0.7597907568812443,0.38913182450961525,0.13042350491527518,0.6982087962413918,0.5025332810691338,0.21740189171435267
38,0.3823890072687938,0.3823890899594912,0.6036773682582512,0.38044632524474553,0.20028983529799746,0.5861406337592188,0.38673419975894613,0.21657389606947405
39,0.45736724714922966,0.45736732999705015,0.6602877442104782,0.39363175255852917,0.2825255449552978,0.6959743968371342,0.40623555536947786,0.27990855209219523
40,0.4337496061220004,0.43374971756404795,0.6508432855935953,0.4078630517110954,0.33593984421222645,0.6419009025615008,0.36494874591534987,0.11689430958788526
41,0.435224820083686,0.43522499929620095,0.6534897741708162,0.36924825064256345,0.25524155576984503,0.6147838414971161,0.4394632081731001,0.2580678223634407
42,0.397497124870527,0.3974972691915995,0.6113960502177588,0.31631675111867147,0.23558625305796219,0.6205638417738623,0.3776229551313868,0.1576651624892757
43,0.39157955350919654,0.39157968691813666,0.6021216508395856,0.3024360105437866,0.06024043687601197,0.6277431400488117,0.30202313007440085,0.21949213235783074
44,0.3952883300061616,0.395288475915853,0.6049977185755219,0.30171609490831713,0.2881548956857202,0.5869791010643167,0.36967842114297184,0.3074444390963446
45,0.5184224050554411,0.5184224265481944,0.7246032015356392,0.44308571145771586,0.18519110353229068,0.7036230977052217,0.4580706778804506,0.1568910613479806
46,0.41186264399630407,0.4118625847263835,0.6140931728674923,0.3221080817697308,0.20417857277469859,0.5988792871013606,0.3633541114329176,0.21259528262084576
47,0.3207851167762956,0.3207851966157129,0.523347927342926,0.2928439507736468,0.225792366549664,0.5918378137864706,0.284413604714277,0.24466714159972455
48,0.421726481128311,0.42172648273188856,0.6278975960388055,0.36631945111790937,0.11360129011563751,0.6213136193881292,0.4046294970194919,0.0388001477841198
49,0.46430679213110515,0.4643068337831767,0.6640974904828113,0.3428032139770502,0.2851230747035179,0.7107802319056601,0.3847275545089954,0.3144558717629867
50,0.47372472269853566,0.47372487924782264,0.6815312516492131,0.3926721919363286,0.1716642841141974,0.6796328766581322,0.44669796610086254,0.21953655088833635
51,0.3520717812894022,0.3520718660684702,0.5660242915705941,0.3293989831515462,0.2399494985019751,0.5686212436610406,0.35466560932591384,0.18166635585076904
52,0.42072181402371245,0.4207219248606241,0.6634987506209433,0.4268987949907819,0.22916320960361267,0.7002829795210636,0.47074817776163785,0.22555402589271784
53,0.43811946933298734,0.4381195555261124,0.6661689077994216,0.35845362676766657,0.19956803158035358,0.6819508338001037,0.4404160489409645,0.21811848310394666
54,0.36541348455214084,0.36541362285694123,0.5472041046976672,0.30885368931120516,0.22406937346946326,0.5649505719591198,0.3451620319720064,0.19530438210640963
55,0.3655881900571804,0.3655882325471707,0.5871979898847561,0.3464281409264615,0.24072345176315946,0.6101586862007184,0.4176724226253189,0.2548873228050349
56,0.45088245311257985,0.4508826309711579,0.6637685156472077,0.3465455208995462,0.2582079975343897,0.6672069292523218,0.3745664744467025,0.1703764274953223
57,0.43440598556435583,0.434405956331425,0.6453328158335734,0.4329237081714464,0.1889894102685966,0.6568390099329665,0.4687277243651239,0.22060123173420088
58,0.3635077739161193,0.3635078597054408,0.5835321912748629,0.4307774790403658,0.2123607236725201,0.6177787610622919,0.3258607249992276,0.11672124095117564
59,0.4298409777979461,0.4298410685399765,0.657509897310244,0.3999969436919634,0.3776248099581118,0.6883535885369226,0.29369612692202723,0.19913913417047374
60,0.3452953364977122,0.34529560683946625,0.5721945225564821,0.3030581998728896,0.17921026475392893,0.5944837869562005,0.34327540035042864,0.19359580041274582
61,0.41209151235471037,0.4120916871712216,0.6144337227513682,0.3419668930343174,0.15132538166678997,0.6080334127340372,0.31043047332891077,0.20059203717979954
62,0.35317523161781866,0.3531753081177373,0.5782931967521704,0.3851223502563156,0.22775434065028655,0.5797104609532647,0.3574168469790024,0.18419433454277387
63,0.45269068952333197,0.4526906969288043,0.6844120914348206,0.4160919566235027,0.21576102532611308,0.6562303141602847,0.41021486757996894,0.21465447162320714
64,0.40452003363997513,0.4045199928310034,0.6233993232728321,0.36568574270572146,0.12427798935979945,0.6264709921461954,0.36794939649602976,0.1620317493542018
65,0.4150791606313204,0.41507920556939143,0.6273541361785764,0.3763597497140474,0.24864956137679486,0.5921160324516036,0.36617984118410807,0.17158352851109476
66,0.4210734974634131,0.4210735750024269,0.6448787491475363,0.36657857327204746,0.3234818239591656,0.6662634535450825,0.39125824295982375,0.39051337799894104
67,0.40165458118779734,0.4016546680256411,0.6036645228067724,0.3663982127834908,0.10286069357366108,0.6317853865452547,0.25639466692154894,0.17661596786006217
68,0.44831901451771666,0.4483191756829464,0.6790752753010264,0.39980643423021694,0.22146899471856552,0.6628131733288264,0.4268048098803352,0.24687092707327699
69,0.4750524077437234,0.4750523900097129,0.6874778499378194,0.5279051314354527,0.18478621267320047,0.6846611363187113,0.45167175755589645,0.15718958860703056
70,0.3634105404679685,0.36341059561141825,0.569320811268593,0.35198292986474583,0.17850192557110395,0.5640523942768282,0.35698670969864904,0.12366070945115229
71,0.3463602141022593,0.34636024141825944,0.5561659420634888,0.330126991307766,0.10523539502546357,0.5717312616869403,0.3616182824330443,0.09999885694491223
