,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.3774815481175096,0.3696905700630141,0.5914010268443757,0.5914007917876037
1,0.32803840810941703,0.3236078631680385,0.5033613140994238,0.5033614190660208
2,0.38114399292669865,0.374041826428944,0.6126175042043424,0.6126171329475568
3,0.31013221692211795,0.2974716468349543,0.4969019539352452,0.4969022031473284
4,0.33895277486325004,0.3366501077515686,0.5174505898791399,0.5174505925727445
5,0.32533751573418246,0.31824447977421844,0.5279445077594513,0.5279445398438959
6,0.3718911614216112,0.36532054380903883,0.5374124995652696,0.5374121679755351
7,0.33337143438097044,0.31400301113745765,0.5118431184104488,0.5118431658915725
8,0.245911433363545,0.24982252315558376,0.48512084933154204,0.4851206714434797
9,0.31563726865078423,0.3173868453638962,0.49657404983207565,0.49657420748070025
10,0.3032430617819449,0.2892413960946908,0.4542817292577983,0.45428166747991583
11,0.27190962015580794,0.27366240217449717,0.4593364148554856,0.45933630478432375
12,0.34121290621132355,0.3315021922272381,0.5150786714180988,0.5150790441380064
13,0.3964491134037118,0.392110265484459,0.595014381692593,0.5950142495539988
14,0.4054738150580285,0.38726636555793953,0.5875811353966635,0.587581101450865
15,0.4427204762492105,0.42508004526247783,0.6500936298826431,0.6500935917274413
16,0.33579820303596414,0.3401967695617913,0.5291615922995708,0.5291615449724313
17,0.36074231526243145,0.3586506540744965,0.5555656316986916,0.5555657748497084
18,0.30367967717354727,0.30131568674978837,0.5264913449827254,0.5264912869389828
19,0.33141551679008774,0.33009516579385245,0.5333645691870114,0.5333645345443949
20,0.29867978147107493,0.3004987181487639,0.4612713493256652,0.4612710235305014
21,0.3258467228312922,0.31883706651089433,0.4852577675940248,0.48525781156581965
22,0.41490520510454604,0.4029231354876639,0.628427973346496,0.6284282829831717
23,0.29516053800079084,0.2877044324241703,0.4408106415683708,0.44081044499542754
24,0.3214518788084324,0.3151411458087432,0.5105569052236862,0.5105570492158266
25,0.39146785334496154,0.3883075680230461,0.6262410839328314,0.6262412141483465
26,0.3338727082090064,0.32517731571809844,0.5492517451200083,0.5492513546988947
27,0.38300227267479126,0.36380336240674177,0.5539827578658466,0.5539827261821052
28,0.2968185734352168,0.3011024158853779,0.4652463327843394,0.4652465519626758
29,0.3728319258865693,0.37283596500323657,0.5339042365518059,0.5339044209200047
30,0.3476884806978221,0.3400919587573732,0.54863515658548,0.548635400458009
31,0.3496186928607498,0.33941826738766445,0.579280592240625,0.5792803783827152
32,0.29556125100757835,0.2856814307569412,0.47831587126919567,0.4783160025061657
33,0.36581879246438287,0.35906720201914333,0.5692454543000426,0.5692456215964014
34,0.39752105310120034,0.3874209587377661,0.626095983201357,0.626095962933608
35,0.3801303609901218,0.37492873920123354,0.5877805657003183,0.5877803678755723
36,0.3075994988728609,0.30431083606538156,0.4922793334944936,0.4922796884136593
37,0.37214200233765665,0.3684884965427145,0.5486466692184848,0.5486464235922346
38,0.4161881217645006,0.40384366214463613,0.5993430088759565,0.5993431131710555
39,0.2959183358578054,0.2809028177644026,0.4940523606628503,0.49405226000493563
40,0.3683661098107827,0.3654518138460072,0.5198286261766846,0.519828297575216
41,0.34487463369698507,0.3475445448716018,0.559218456905103,0.5592182247693134
42,0.3714897743009747,0.36674471444753404,0.551388627163496,0.5513886072558284
43,0.3214906312730109,0.3196094139862115,0.5271568676857971,0.527157100285357
44,0.34226092993231966,0.32804810072336726,0.5045145706389769,0.5045144500331048
45,0.30368083179682887,0.29802549261801464,0.48114431526910606,0.4811443367926845
46,0.4375955726150367,0.42949957220940554,0.6106526361746504,0.6106526939127096
47,0.35977861600973954,0.3479647862594437,0.5263036520870757,0.5263038716773476
48,0.26046003993402994,0.25769771925560436,0.4228635953681444,0.42286337833917786
49,0.32505672837842015,0.314792645077324,0.5088307723828749,0.5088310084603672
50,0.3568152557386356,0.3534269537698579,0.5636791774439225,0.5636789822000164
51,0.3704498828384076,0.3596622302713116,0.5242563401900009,0.524256422249199
52,0.31071143319478756,0.3037499464393243,0.5076213211364308,0.5076215610329058
53,0.34694913197265287,0.3382929540481033,0.5681158544267557,0.5681160693743533
54,0.3539150438105305,0.3440934758412483,0.5901560516160519,0.5901561601929205
55,0.29657094453687805,0.2984122861235058,0.4766605875356806,0.47666056977375154
56,0.3084215374830532,0.29739792657677894,0.5086793249278078,0.508679630376854
57,0.3723297742468386,0.36869240900401545,0.5545232369500223,0.5545229251600801
58,0.3618872923037295,0.34632088890950774,0.525073548274388,0.5250738372806334
59,0.2844854046713073,0.28473137325250947,0.4727680420207586,0.4727680560341153
60,0.35194566475906536,0.34097520089597577,0.550987932247287,0.5509878324989416
61,0.28387295494539916,0.28488897102084026,0.4977115603179195,0.49771174712960214
62,0.31299175879464863,0.30616133959119424,0.5101638131082494,0.5101637927854255
63,0.2836817632560191,0.2780214676791311,0.4849112555655917,0.4849111144991734
64,0.3693707714846832,0.3612557752361591,0.5612416405783645,0.5612413839499429
65,0.33536520179922,0.3324629512521913,0.5210007482157646,0.521000529113673
66,0.3173626089838,0.31145612721039145,0.5376579031666577,0.5376582588164817
67,0.32259893939976325,0.31481963297629856,0.5204152408458843,0.5204151107817829
68,0.3034392654768301,0.3048154244060421,0.5094295604065409,0.5094296012242688
69,0.3692495908148728,0.3735064751059189,0.5699803645834495,0.5699806329850067
70,0.4075714435590043,0.3952128554691731,0.58655697483929,0.5865567582963134
71,0.307662299241598,0.29863731884325234,0.4969849941929727,0.49698495269069254
