,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.5125884727680039,0.5126567904429626,0.9566506997052608,0.9566506709554727
1,0.6662260289800265,0.6656641427754629,0.9237152510543681,0.9237151442155078
2,0.6544632558104353,0.6547330535212172,0.9681045178768334,0.9681042751032388
3,0.6928865570295826,0.6944249525825585,0.9432535826916555,0.9432532046255889
4,0.6377497647961344,0.6378013362469471,0.8665900514155486,0.8665922958003376
5,0.7170468182000643,0.7168122251050122,0.9687417257126004,0.9687417678136436
6,0.6427254279248582,0.6415337469610436,0.9521886572497796,0.9521883869396705
7,0.7418463920408774,0.7419420482737211,0.8879520022674084,0.8879528455158803
8,0.6100502477020211,0.6099685651496952,0.9679136544951191,0.9679135225337323
9,0.6091751446579737,0.6096991204445283,0.8272965497798038,0.8272965060749383
10,0.5796783418817915,0.5772419184285553,0.8919332790281082,0.8919333065731729
11,0.6758315555365928,0.6753177732964287,0.9430170553726377,0.9430170490588123
12,0.58180466937576,0.581818386524558,0.9278714590933653,0.9278712013368192
13,0.6407330803250689,0.6434648075616087,0.87310778265124,0.8731079141176187
14,0.5964952826697694,0.5965515917232156,0.7775050623038398,0.7775051471844387
15,0.6096000326044932,0.6092679980369073,0.9477606384020925,0.94776059081628
16,0.6576320352549215,0.6579735211967518,0.9479301030104268,0.9479300210409459
17,0.6731834498018908,0.6729924550281176,0.9312630274178386,0.9312632145490649
18,0.5656756181428032,0.5650281842584035,0.9652972405246237,0.9652971801637796
19,0.655076245325348,0.655414715379647,0.9510232052557521,0.9510230349097559
20,0.6295251701362378,0.6292466764623323,0.9350006426306253,0.9350005720139083
21,0.6551679633969255,0.6544392653584811,0.9628594297597355,0.9628593783737094
22,0.6438250079443986,0.6460093337474864,0.977271536082455,0.9772711567394751
23,0.6764637142769053,0.6757682830521784,0.9089248938712133,0.9089245200490675
24,0.6057356350569557,0.604398321929854,0.9474927135176681,0.9474929136049496
25,0.7378899099238058,0.7379025925462076,0.9710352057577593,0.9710352803269118
26,0.6015290450599299,0.6021389582445912,0.9522311487448006,0.9522310910899218
27,0.5818859089938495,0.5821637713333528,0.9554142587955896,0.9554143229215833
28,0.6168838582960459,0.6163129765113843,0.9473428706190279,0.9473428497039055
29,0.6102277561240087,0.6101525614215546,0.9685222768813997,0.9685220862107791
30,0.6633749044854563,0.663864836109178,0.941501748330234,0.9415016343328559
31,0.6208724661375101,0.6221895375674104,0.9294619210498197,0.9294616305315159
