,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.7092557465699808,0.7099100789670144,0.8006461439537867,0.8006462157698132
1,0.7530359752664678,0.7540973816705626,0.7877667810900008,0.7877671451581888
2,0.7181049359963625,0.7174589375709571,0.93065989274579,0.9306607484040625
3,0.7451712418149821,0.7453799804361965,0.9298964640438223,0.9298962856263167
4,0.718920168144708,0.7192458883700851,0.9181506335130675,0.9181504717249847
5,0.7568529290317516,0.7580384327205895,0.9247337234390273,0.9247334640928039
6,0.7709843291031888,0.770876738230502,0.8985240141513973,0.898523880713955
7,0.7302148017626298,0.7301513870312307,0.9482669917461354,0.9482676925409393
8,0.7138117823093819,0.7141403459762616,0.9370163708084468,0.937016144234665
9,0.7529119711680637,0.7528660386549849,0.9334512696585875,0.9334505700094211
10,0.7647613337522651,0.7654575541497446,0.9384557187405645,0.9384556299711729
11,0.6980821222598159,0.6984472729935174,0.7982386058892255,0.7982379587437128
12,0.7219097894556892,0.721939171010326,0.92726157666558,0.9272612902014926
13,0.7498434640893901,0.7504798388292178,0.8980892610459523,0.8980889548432976
14,0.6915686893556376,0.6919267336887845,0.916167312292941,0.9161669542909425
15,0.7283879101741393,0.7284090316135173,0.9348593855277895,0.934858827415107
16,0.7033328261303352,0.7040402817346271,0.9187718393081641,0.9187722935511842
17,0.7289702364085673,0.7296289158313074,0.9570856240721831,0.9570864814714952
18,0.7297760000746453,0.7299654513880532,0.9445710264185627,0.9445712042008664
19,0.7149271023002138,0.7152359186539783,0.864262028846502,0.8642616810827412
20,0.7457338860721312,0.7463668281447173,0.9395592532059949,0.9395593624595632
21,0.7248158903098619,0.7251891331685401,0.7952724893995597,0.7952717439387943
22,0.7438454830082143,0.7446612455398283,0.951741851501717,0.9517415704009853
23,0.7765473328820733,0.7770387894776207,0.9359068633743606,0.9359061202613782
24,0.7042427285426965,0.7047276731362634,0.9376083940351636,0.9376083628734179
25,0.7383824007976401,0.7391131941199403,0.9176602221655697,0.9176601280625668
