,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.9451899013452831,0.945144890867708,0.9436369244056285,0.9436370556910841
1,0.9544782801666265,0.9540262297243295,0.9528390290003961,0.9528387888738414
2,0.9765859213808775,0.9767174891135971,0.9745868691966755,0.9745868608227055
3,0.9659638693988197,0.965764688281659,0.9695549434651716,0.9695551356773083
4,0.9267798203531046,0.9269351468133112,0.9344530146765271,0.9344529191108848
5,0.9604611946626547,0.9609180749132697,0.9578875810512706,0.9578876820823508
6,0.968191857532073,0.9683660049049713,0.9754607642232639,0.975460494782188
7,0.9488743616298151,0.9488449521546016,0.9636369671864191,0.963637200504787
8,0.9568691725872109,0.9566021573671363,0.970064797509033,0.9700649130577114
9,0.939521676416267,0.939653319856357,0.9505541843328322,0.9505541349678047
10,0.9752727111358577,0.9756314058633163,0.9733831178485655,0.9733831501944503
11,0.9531569006495889,0.9531652103751276,0.9536966614261636,0.9536965282079252
12,0.9334474396458795,0.9335832420428612,0.9333634414025654,0.9333634727243256
13,0.9678604819754595,0.9679430736234352,0.9656405189093165,0.965640589586917
14,0.9368021495176265,0.9366168689895329,0.9411506489318935,0.9411506781043741
15,0.9443568658507201,0.9441273854096401,0.9438778650040698,0.943877968722029
16,0.9659910956233569,0.9664559001367764,0.9650679622908648,0.9650681097827912
17,0.9507586433328424,0.9512130295436892,0.964989351594796,0.9649893248611727
18,0.9780427246303474,0.9783358708466698,0.975172748682725,0.9751725102921809
19,0.962588869200259,0.9623889524177764,0.9662843478040444,0.9662842862456348
20,0.9711050820211428,0.9715952502958656,0.9708096031933466,0.9708094378182139
21,0.9684540553816018,0.9685736548366167,0.9777601232042613,0.9777602072744901
22,0.9614695964303754,0.9614266798038591,0.9677473443136038,0.9677472252514355
23,0.9414189575458777,0.9416230849373939,0.9508470078564495,0.9508469128976272
24,0.962735571428923,0.9627369367741869,0.9606384111178233,0.9606384095202007
25,0.9686846977352778,0.9685954787466943,0.9659209831438847,0.9659212118870455
26,0.96072990209549,0.9608185181403841,0.9610272783228677,0.9610274730854198
27,0.9581758890685376,0.9581192592745974,0.9529921928788677,0.9529921972096316
28,0.9554240945825682,0.9555634476284236,0.9656018500498886,0.9656018487717881
29,0.9568449615595384,0.9570381408510185,0.9649719110017856,0.9649719031750283
30,0.9568283731425732,0.9570363132035073,0.9497027439708036,0.9497026931685713
31,0.9581787385283321,0.9582840600055447,0.9590060318715858,0.9590059941190413
32,0.9738453275513302,0.974426667680484,0.9705230041843335,0.9705230068941494
33,0.9744866347210172,0.9746611755731747,0.970087558076344,0.970087318574108
34,0.9580691296519628,0.9585244105191,0.955060300178244,0.9550602801739625
35,0.9572989693687203,0.9576626622852327,0.9561971531239484,0.9561973503237207
36,0.9716164136374053,0.971614556775124,0.9696606616203718,0.9696606962508446
37,0.9679245783912191,0.9682582880517387,0.966447631394134,0.9664476488661474
38,0.9571598671002175,0.9571931389339668,0.9559362154055421,0.955936544034449
39,0.9546490170534426,0.954396654431103,0.9568365610208279,0.9568365963659075
40,0.9636846379296308,0.9647199822495575,0.9699889060191489,0.9699889127796872
41,0.9642810715761571,0.9641049544175923,0.9572354201970791,0.9572353466836423
42,0.9472183960347796,0.9471831527933234,0.9502239855735273,0.9502238711084471
43,0.9681861781087555,0.9687180464064207,0.9679112205930482,0.9679113873886641
44,0.9583376801461305,0.9585659543924074,0.9627302887341995,0.9627300535111463
45,0.9382031684033082,0.9381900479749854,0.9533585256069488,0.9533586875252534
46,0.9781138646225161,0.9782437617804611,0.97548967807172,0.9754898547234947
47,0.9609612592143014,0.9612712261699534,0.9684889978246501,0.9684892628898772
48,0.9623828528609223,0.9624933860845406,0.9619728686752044,0.9619728816618766
49,0.9621416131696154,0.9621429923542567,0.9667975636151152,0.9667976544284336
50,0.9504716761017212,0.9509869125718832,0.9549277207288412,0.9549278223654667
51,0.9691184455408597,0.969399889566883,0.9643699772510793,0.9643697314717017
52,0.9471176776149449,0.9472418078030734,0.9509482565151138,0.9509484060151953
53,0.9716113979731983,0.9715050066107277,0.9724278130831326,0.9724278436229498
54,0.9514921907277123,0.9517093889777155,0.9521008210037961,0.9521008567836633
