,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.6849468433622871,0.6871531216658242,0.873785914596561,0.8737857453422563
1,0.6670218847905908,0.6681970538237103,0.869616980370138,0.8696160747354156
2,0.5993275618874845,0.6025808004892632,0.9062892150177857,0.9062890136746586
3,0.6145842451043704,0.6155663442929512,0.9168330000276733,0.9168328899782324
4,0.7506432504160419,0.750382295084383,0.8693743414595103,0.8693724301651273
5,0.7771251789166176,0.7792471162401365,0.9106903056185246,0.9106895255278771
6,0.7199580343049339,0.7218254222877862,0.8848312641773883,0.88483032437531
7,0.7414985396412795,0.7430552967634102,0.915368245392876,0.9153691878702149
8,0.7404012931720922,0.7412783251928335,0.8705098728930758,0.8705100440988849
9,0.6816170235254266,0.6818295965726352,0.9119226186194076,0.9119226857730114
10,0.7563764998953248,0.7559292413636303,0.8593676264222667,0.8593684455382372
11,0.6838175361950739,0.685525403912606,0.9111581350749125,0.9111580653414485
12,0.7375973265541571,0.7403307475918078,0.9487610120696168,0.9487611916370378
13,0.6872105773631993,0.6882779959691548,0.9376133909379757,0.9376148391695018
14,0.7274466877269651,0.727114513452511,0.7777730864131942,0.7777682274129587
15,0.6757926969581765,0.6763303714478477,0.9087073518553244,0.9087075964257386
16,0.6260914725885666,0.6290602015230448,0.89327355430243,0.8932723355751155
17,0.679715440970566,0.6801195287306729,0.9164817555607828,0.9164811146208212
18,0.7126471451090558,0.7127004607941294,0.9585763850443109,0.9585768416674546
19,0.743395259578674,0.7404801277551109,0.935584580052638,0.9355858187100115
20,0.6490207858523153,0.6472039452105172,0.8331094159733741,0.8331097437641248
21,0.7169944090569328,0.7200601641994233,0.888364866076076,0.888365898541386
22,0.6811983956974554,0.6833076882605323,0.8888572807412389,0.888857258680576
23,0.7548305620701554,0.7560818367181742,0.8422723055944307,0.8422722848934879
24,0.6214380603370204,0.6244036133138298,0.9335696576020969,0.9335698773097153
25,0.6729655541036451,0.6705155196324255,0.8336073366910508,0.8336069029582199
26,0.6866396870670615,0.6916748003873716,0.901595665618287,0.9015955106080908
27,0.6979867238124995,0.6989753924989397,0.9170846845115368,0.9170851351603905
28,0.8048389678925537,0.80576404193511,0.9250788093607434,0.9250788502510673
29,0.6737628029905199,0.6748733163798974,0.7834001985887797,0.7833996152957241
30,0.684380974784024,0.6863291175470083,0.95811579261114,0.9581157165412122
31,0.7064961014673827,0.7087262613298237,0.7929453310813833,0.7929436303313168
32,0.725536330551082,0.726248213117302,0.8474687443092356,0.847469171185967
33,0.6770993183047552,0.6760298658497242,0.92162939116164,0.9216295065077361
34,0.7169501042302494,0.7162601620633848,0.9057345110794149,0.9057349991067426
35,0.7170565993932901,0.7192186557397074,0.9328894036697281,0.9328893605316985
36,0.6226027983649799,0.6234369848565521,0.9237417342850812,0.9237416348333249
37,0.696889498784513,0.6972683474847181,0.8943209401202541,0.8943205866821827
38,0.7145833922530657,0.7138402675961015,0.9357400377975118,0.9357400524838405
39,0.7424416049312795,0.7405114722749523,0.906905055460133,0.9069055345822737
40,0.6379560291303392,0.641603386875685,0.9309299507356349,0.9309299741808722
41,0.6185675418110385,0.6169730775085863,0.8780400825672073,0.8780399965949194
42,0.6740265926374605,0.6719894152477844,0.9258685496338102,0.9258684605427875
43,0.6738409779260218,0.6734226049044504,0.932738258173304,0.9327380716394327
44,0.6811063476630148,0.6835957288135992,0.9209453132868805,0.9209497092433685
45,0.674176000727636,0.6759976099207644,0.88992739236344,0.8899267939821227
46,0.7596681905820544,0.7569063276976599,0.860626660640527,0.8606267872502326
