,dfm smoothed,dfm filtered,ddfm non-filtered,ddfm filtered
0,0.8397851355577197,0.8397324569067721,0.8389861418988687,0.8389860759459804
1,0.875496770821182,0.8753069681754448,0.876582786642799,0.8765829352387912
2,0.9663233431610918,0.9662910577719419,0.9657272020141656,0.9657271363103336
3,0.9768833949290446,0.9768564021195592,0.9751235626541046,0.975123610106774
4,0.7871332621085235,0.7871117690500894,0.7844341714342026,0.7844342915802325
5,0.9359758559314919,0.9360274938162003,0.9353940905829937,0.9353944599705782
6,0.9848701574088001,0.984921946922376,0.9835392034516779,0.9835392511383135
7,0.9120964635108589,0.9120629831237637,0.9104190793296083,0.9104189915633843
8,0.9707157422473247,0.9705746841232696,0.9688470388965277,0.9688469019131402
9,0.877171030226074,0.8771218326583397,0.8767308694775237,0.8767308659368093
10,0.9816942458947943,0.9816862825495237,0.9793791130815963,0.9793792424623577
11,0.8927630157068741,0.8926758719820413,0.8920165293139013,0.8920163873937718
12,0.8132841642528059,0.8132393703693565,0.8113558332566001,0.8113557083029617
13,0.9397884171360091,0.9397269834294041,0.9397453768184882,0.9397451877274776
14,0.7845811950918493,0.7845798015487423,0.7833499428871665,0.7833497689808235
15,0.8718861482443894,0.8718040240880038,0.8695446564377715,0.8695446003508006
16,0.9735450287550034,0.9735661946641009,0.9714377460334022,0.9714376838313203
17,0.9649141524062357,0.9650002217626942,0.9629952684340004,0.9629954192749677
18,0.9823088752937086,0.9823000988127782,0.9810041826540948,0.9810042060300462
19,0.91373990054984,0.9137093546588699,0.9115901136391201,0.9115899861992149
20,0.975634677702777,0.9756872075282929,0.9735954733142205,0.9735954176405356
21,0.9706103885915284,0.9705851085406734,0.9706520461632167,0.9706520988934547
22,0.9233450274998571,0.9233758025419144,0.9223097958712682,0.9223095545666078
23,0.8397093653359403,0.8396379249034841,0.8405751500913415,0.8405749289124032
24,0.9263814717388301,0.92639544228459,0.9253075862651027,0.9253077996118524
25,0.9007757641195838,0.9006947729023674,0.8991064783087593,0.8991064814552718
26,0.9268805814177952,0.9267773263627257,0.9244082796959948,0.9244083973653571
27,0.8557871268301306,0.8557270281973284,0.854202319932976,0.8542023316527331
28,0.9106863994520993,0.9106290936566425,0.9086646824868977,0.9086648971464317
29,0.9183229884522449,0.9182905816487678,0.9173833869914813,0.9173833456490417
30,0.8864527545416585,0.8864189050031147,0.8843249344854394,0.8843249717188965
31,0.8947554415284287,0.8947421435004032,0.8924491162130346,0.8924490791174438
32,0.9691895502978618,0.9692245851632695,0.9668845855805415,0.9668846335108444
33,0.9433599928868427,0.9433353385568429,0.94043918644294,0.9404390355170458
34,0.8562868950278478,0.8562725343259983,0.8545320863105194,0.8545321726125207
35,0.9081122962593177,0.9081440970724544,0.9058404231908697,0.9058403843391512
36,0.9554088378293277,0.955344288104394,0.9537680852016931,0.9537680218312329
37,0.9201894421024555,0.9201708505214267,0.919446427476328,0.919446421765692
38,0.8323139254200737,0.8323597157287755,0.8302326859600063,0.8302326777044224
39,0.83773324710792,0.8377248244207677,0.8358570350475308,0.8358571481152551
40,0.9755775846002064,0.9756099055107572,0.9743690831014631,0.9743692101790979
41,0.9357006698260858,0.935656414175195,0.9352065425219611,0.935206445521575
42,0.8476301220156346,0.8476824262921925,0.8465491269539253,0.8465490620897445
43,0.9633190078836513,0.9633089230928602,0.9616493857712881,0.9616493231214173
44,0.9211168550713721,0.921097750676376,0.9209994575365278,0.9209993516977926
45,0.8788174985361216,0.8787577703766587,0.8788473800449119,0.8788475741346122
46,0.9725849742404136,0.9725808488438179,0.9708022361632328,0.9708022670298531
47,0.9553911278698514,0.9554234953912139,0.9539657759221345,0.9539654530606821
48,0.9180974854667041,0.9180411658559792,0.9155210683547579,0.9155208969377296
49,0.9853668481231939,0.9853176977814841,0.9852728063160804,0.985272740233514
50,0.9223315694917563,0.9223351661528919,0.9202091684945745,0.9202093904868828
51,0.9240498551186669,0.9239784768294866,0.9245567026383082,0.9245569357313825
52,0.8622081972519494,0.862128959201861,0.8620684494026457,0.862068512739086
53,0.9553099723001263,0.9552952049454365,0.95547248411568,0.9554727975509909
54,0.8083070471184298,0.8082891948159641,0.8082924307435444,0.8082925101413297
55,0.9169172206893678,0.9170297694967086,0.9153779327025959,0.9153781030247791
56,0.8866364456006269,0.886696100148213,0.8863004045345827,0.8863002814893114
57,0.9615906802029156,0.9615839821846252,0.9606946167455623,0.9606947489919402
58,0.9443073367848366,0.9442483129594674,0.9441146047050882,0.9441145339527403
59,0.9709558219383413,0.9709176129554947,0.9681083685727383,0.9681083871416144
60,0.9646799331511272,0.9645287581674677,0.9623948452073061,0.9623949100772962
61,0.7949718728955626,0.7948919201197134,0.7923902643147982,0.7923903574869839
62,0.972977046414078,0.9730492112242939,0.9728454748174482,0.9728456776544421
63,0.8183223243839634,0.8182854592566768,0.8176775361737907,0.8176774221218366
64,0.9453512221373179,0.9453475178812113,0.9449789803714408,0.9449787987159991
65,0.8647698744509422,0.8648129786001133,0.8631455020869138,0.8631454772045205
66,0.7897064015383223,0.7895056606485613,0.787970830797307,0.7879708193242394
67,0.885628815553879,0.8856543344333171,0.8835679763289581,0.8835681195131949
68,0.95442428264335,0.9543701573178344,0.9526739845040002,0.952673811222035
69,0.8572262163799858,0.857167102279887,0.8557225418517105,0.8557224286163221
70,0.8362208073870345,0.836212771906002,0.836772029669165,0.8367721914102056
71,0.9214769666372731,0.9214457136194474,0.9193492096839742,0.9193492104357179
72,0.8827858491590046,0.8827202238217257,0.8823570976512614,0.8823571782885735
73,0.9390826709966407,0.9390557509997846,0.9365118177159816,0.9365119130924732
74,0.8743868081909211,0.8743016755108194,0.8714942070582135,0.8714940943413244
75,0.8189232390988422,0.8189030789510687,0.8180470667774488,0.8180473397763364
76,0.892337824608364,0.8922786548929521,0.8911380286352173,0.8911382010178763
77,0.8119786917703575,0.8119379118983432,0.8099782018493916,0.8099782855379415
78,0.9376078118576241,0.9376155907024275,0.9349941097635864,0.934994121089118
79,0.9603175820821329,0.9602977684683074,0.9588534052068597,0.9588534248663455
80,0.9385489199176335,0.9386302509909871,0.9359079826176105,0.9359081173554555
81,0.8932516375322409,0.8932270690726305,0.8920694697898459,0.8920693565699728
82,0.9711922145163133,0.9711519467330141,0.9700711427410919,0.9700712284812418
83,0.9873077664802652,0.9872554667455664,0.9850542218747947,0.9850540217281384
